subfolder,name,info,present,absent,count_years,consistency,first_year,last_year,new_flag,discontinued_flag,status
DP02,DP02_0144PE,Percent!!ANCESTRY!!Subsaharan African,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0144PM,Percent Margin of Error!!ANCESTRY!!Subsaharan African,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0145E,Estimate!!ANCESTRY!!Swedish,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0145M,Estimate Margin of Error!!ANCESTRY!!Swedish,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0145PE,Percent!!ANCESTRY!!Swedish,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0145PM,Percent Margin of Error!!ANCESTRY!!Swedish,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0146E,Estimate!!ANCESTRY!!Swiss,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0146M,Estimate Margin of Error!!ANCESTRY!!Swiss,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0146PE,Percent!!ANCESTRY!!Swiss,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0146PM,Percent Margin of Error!!ANCESTRY!!Swiss,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0147E,Estimate!!ANCESTRY!!Ukrainian,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0147M,Estimate Margin of Error!!ANCESTRY!!Ukrainian,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0147PE,Percent!!ANCESTRY!!Ukrainian,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0147PM,Percent Margin of Error!!ANCESTRY!!Ukrainian,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0148E,Estimate!!ANCESTRY!!Welsh,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0148M,Estimate Margin of Error!!ANCESTRY!!Welsh,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0148PE,Percent!!ANCESTRY!!Welsh,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0148PM,Percent Margin of Error!!ANCESTRY!!Welsh,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0149E,Estimate!!ANCESTRY!!West Indian (excluding Hispanic origin groups),"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0149M,Estimate Margin of Error!!ANCESTRY!!West Indian (excluding Hispanic origin groups),"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0149PE,Percent!!ANCESTRY!!West Indian (excluding Hispanic origin groups),"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0149PM,Percent Margin of Error!!ANCESTRY!!West Indian (excluding Hispanic origin groups),"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP02,DP02_0150E,Estimate!!COMPUTERS AND INTERNET USE!!Total Households,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0150M,Margin of Error!!COMPUTERS AND INTERNET USE!!Total Households,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0150PE,Percent!!COMPUTERS AND INTERNET USE!!Total Households,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0150PM,Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total Households,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0151E,Estimate!!COMPUTERS AND INTERNET USE!!Total Households!!With a computer,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0151M,Margin of Error!!COMPUTERS AND INTERNET USE!!Total Households!!With a computer,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0151PE,Percent!!COMPUTERS AND INTERNET USE!!Total Households!!With a computer,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0151PM,Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total Households!!With a computer,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0152E,Estimate!!COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0152M,Margin of Error!!COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0152PE,Percent!!COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0152PM,Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total Households!!With a broadband Internet subscription,"2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023","2010, 2011, 2012",11,consistent,2013,2023,new,NA,new
DP02,DP02_0153E,Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2019, 2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",5,consistent,2019,2023,new,NA,new
DP02,DP02_0153M,Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2019, 2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",5,consistent,2019,2023,new,NA,new
DP02,DP02_0153PE,Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2019, 2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",5,consistent,2019,2023,new,NA,new
DP02,DP02_0153PM,Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2019, 2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018",5,consistent,2019,2023,new,NA,new
DP02,DP02_0154E,Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019",4,consistent,2020,2023,new,NA,new
DP02,DP02_0154M,Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019",4,consistent,2020,2023,new,NA,new
DP02,DP02_0154PE,Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019",4,consistent,2020,2023,new,NA,new
DP02,DP02_0154PM,Percent Margin of Error!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription,"2020, 2021, 2022, 2023","2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019",4,consistent,2020,2023,new,NA,new
DP03,DP03_0001E,Estimate!!EMPLOYMENT STATUS!!Population 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0001M,Estimate Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0001PE,Percent!!EMPLOYMENT STATUS!!Population 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0001PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Population 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0002E,Estimate!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0002M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0002PE,Percent!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0002PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0003E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0003M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0003PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0003PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0004E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0004M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0004PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0004PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0005E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0005M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0005PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0005PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0006E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Armed Forces,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0006M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Armed Forces,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0006PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Armed Forces,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0006PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Armed Forces,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0007E,Estimate!!EMPLOYMENT STATUS!!Not in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0007M,Estimate Margin of Error!!EMPLOYMENT STATUS!!Not in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0007PE,Percent!!EMPLOYMENT STATUS!!Not in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0007PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Not in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0008E,Estimate!!EMPLOYMENT STATUS!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0008M,Estimate Margin of Error!!EMPLOYMENT STATUS!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0008PE,Percent!!EMPLOYMENT STATUS!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0008PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0009E,Estimate!!EMPLOYMENT STATUS!!Percent Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0009M,Estimate Margin of Error!!EMPLOYMENT STATUS!!Percent Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0009PE,Percent!!EMPLOYMENT STATUS!!Percent Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0009PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Percent Unemployed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0010E,Estimate!!EMPLOYMENT STATUS!!Females 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0010M,Estimate Margin of Error!!EMPLOYMENT STATUS!!Females 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0010PE,Percent!!EMPLOYMENT STATUS!!Females 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0010PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Females 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0011E,Estimate!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0011M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0011PE,Percent!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0011PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0012E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0012M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0012PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0012PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0013E,Estimate!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0013M,Estimate Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0013PE,Percent!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0013PM,Percent Margin of Error!!EMPLOYMENT STATUS!!In labor force!!Civilian labor force!!Employed,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0014E,Estimate!!EMPLOYMENT STATUS!!Own children under 6 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0014M,Estimate Margin of Error!!EMPLOYMENT STATUS!!Own children under 6 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0014PE,Percent!!EMPLOYMENT STATUS!!Own children under 6 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0014PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Own children under 6 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0015E,Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0015M,Estimate Margin of Error!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0015PE,Percent!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0015PM,Percent Margin of Error!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0016E,Estimate!!EMPLOYMENT STATUS!!Own children 6 to 17 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0016M,Estimate Margin of Error!!EMPLOYMENT STATUS!!Own children 6 to 17 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0016PE,Percent!!EMPLOYMENT STATUS!!Own children 6 to 17 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0016PM,Percent Margin of Error!!EMPLOYMENT STATUS!!Own children 6 to 17 years,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0017E,Estimate!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0017M,Estimate Margin of Error!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0017PE,Percent!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0017PM,Percent Margin of Error!!EMPLOYMENT STATUS!!All parents in family in labor force,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
DP03,DP03_0018E,Estimate!!COMMUTING TO WORK!!Workers 16 years and over,"2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023",,14,consistent,2010,2023,NA,NA,present in all years
